TimeSeries ID,request_latencies.cloud_run_revision.ALIGN_DELTA.REDUCE_PERCENTILE_50.metric.type="run.googleapis.com/request_latencies" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".project_id:llm-workload-characterization2.service_name:ollama-gemma
Sun May 25 2025 21:34:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 21:35:00 GMT+0300 (GMT+03:00),309206.38749507954
Sun May 25 2025 21:36:00 GMT+0300 (GMT+03:00),299252.7031624238
Sun May 25 2025 21:37:00 GMT+0300 (GMT+03:00),302784.6556675597
Sun May 25 2025 21:42:00 GMT+0300 (GMT+03:00),21508.202253147534
Sun May 25 2025 21:43:00 GMT+0300 (GMT+03:00),65894.7629434487
Sun May 25 2025 21:44:00 GMT+0300 (GMT+03:00),126531.07693836912
Sun May 25 2025 21:45:00 GMT+0300 (GMT+03:00),184566.32493205488
Sun May 25 2025 21:46:00 GMT+0300 (GMT+03:00),242282.46927519696
Sun May 25 2025 21:47:00 GMT+0300 (GMT+03:00),309913.7317186554
Sun May 25 2025 21:48:00 GMT+0300 (GMT+03:00),305715.2078904358
Sun May 25 2025 21:49:00 GMT+0300 (GMT+03:00),290235.3342745498
Sun May 25 2025 21:50:00 GMT+0300 (GMT+03:00),279095.137153183
Sun May 25 2025 21:51:00 GMT+0300 (GMT+03:00),281972.4066083705
Sun May 25 2025 21:52:00 GMT+0300 (GMT+03:00),309921.97986793274
Sun May 25 2025 21:53:00 GMT+0300 (GMT+03:00),309695.3817535054
Sun May 25 2025 21:54:00 GMT+0300 (GMT+03:00),299252.7031624238
Sun May 25 2025 21:55:00 GMT+0300 (GMT+03:00),298756.4784302973
Sun May 25 2025 21:56:00 GMT+0300 (GMT+03:00),285808.7658819537
Sun May 25 2025 21:57:00 GMT+0300 (GMT+03:00),309918.4570786753
Sun May 25 2025 21:58:00 GMT+0300 (GMT+03:00),309957.1295252752
Sun May 25 2025 21:59:00 GMT+0300 (GMT+03:00),305949.6520682659
Sun May 25 2025 22:00:00 GMT+0300 (GMT+03:00),299894.8763451758
Sun May 25 2025 22:01:00 GMT+0300 (GMT+03:00),304452.2344163189
Sun May 25 2025 22:02:00 GMT+0300 (GMT+03:00),309670.1792381782
Sun May 25 2025 22:03:00 GMT+0300 (GMT+03:00),310034.4529149439
Sun May 25 2025 22:04:00 GMT+0300 (GMT+03:00),304798.74428619095
Sun May 25 2025 22:05:00 GMT+0300 (GMT+03:00),306141.4700319451
Sun May 25 2025 22:06:00 GMT+0300 (GMT+03:00),301307.6573472301
Sun May 25 2025 22:07:00 GMT+0300 (GMT+03:00),307593.48740816757
Sun May 25 2025 22:08:00 GMT+0300 (GMT+03:00),310150.21308078215
Sun May 25 2025 22:09:00 GMT+0300 (GMT+03:00),308885.30090370355
Sun May 25 2025 22:10:00 GMT+0300 (GMT+03:00),307837.5446581608
Sun May 25 2025 22:11:00 GMT+0300 (GMT+03:00),301202.1574672066
Sun May 25 2025 22:12:00 GMT+0300 (GMT+03:00),296138.1632260767
Sun May 25 2025 22:13:00 GMT+0300 (GMT+03:00),310133.1330956518
Sun May 25 2025 22:14:00 GMT+0300 (GMT+03:00),307897.3421610082
Sun May 25 2025 22:15:00 GMT+0300 (GMT+03:00),307060.1771211453
Sun May 25 2025 22:16:00 GMT+0300 (GMT+03:00),307060.1771211453
Sun May 25 2025 22:17:00 GMT+0300 (GMT+03:00),309114.6484689721
Sun May 25 2025 22:22:00 GMT+0300 (GMT+03:00),22532.402360440276
Sun May 25 2025 22:23:00 GMT+0300 (GMT+03:00),58443.24873033144
Sun May 25 2025 22:24:00 GMT+0300 (GMT+03:00),120295.63457799495
Sun May 25 2025 22:25:00 GMT+0300 (GMT+03:00),174156.31639237754
Sun May 25 2025 22:26:00 GMT+0300 (GMT+03:00),236734.0157803451
Sun May 25 2025 22:27:00 GMT+0300 (GMT+03:00),308668.9537886588
Sun May 25 2025 22:28:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 22:29:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 22:30:00 GMT+0300 (GMT+03:00),307036.6205291145
Sun May 25 2025 22:31:00 GMT+0300 (GMT+03:00),287343.30959138705
Sun May 25 2025 22:32:00 GMT+0300 (GMT+03:00),307471.2849532208
Sun May 25 2025 22:33:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 22:34:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 22:35:00 GMT+0300 (GMT+03:00),308848.7544624087
Sun May 25 2025 22:36:00 GMT+0300 (GMT+03:00),296806.3291328924
Sun May 25 2025 22:37:00 GMT+0300 (GMT+03:00),303950.706973083
Sun May 25 2025 22:38:00 GMT+0300 (GMT+03:00),310142.5960179194
Sun May 25 2025 22:39:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 22:40:00 GMT+0300 (GMT+03:00),310104.5812639067
Sun May 25 2025 22:41:00 GMT+0300 (GMT+03:00),302511.13746009127
Sun May 25 2025 22:42:00 GMT+0300 (GMT+03:00),286620.30342059635
Sun May 25 2025 22:43:00 GMT+0300 (GMT+03:00),310008.4029110929
Sun May 25 2025 22:44:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 22:45:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 22:46:00 GMT+0300 (GMT+03:00),306576.9486521897
Sun May 25 2025 22:47:00 GMT+0300 (GMT+03:00),303352.73194460955
Sun May 25 2025 22:48:00 GMT+0300 (GMT+03:00),309918.5993960637
Sun May 25 2025 22:49:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 22:50:00 GMT+0300 (GMT+03:00),310134.73005123285
Sun May 25 2025 22:51:00 GMT+0300 (GMT+03:00),306784.8594517856
Sun May 25 2025 22:52:00 GMT+0300 (GMT+03:00),302784.6556675597
Sun May 25 2025 22:53:00 GMT+0300 (GMT+03:00),309478.2863533086
Sun May 25 2025 22:54:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 22:55:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 22:56:00 GMT+0300 (GMT+03:00),308921.4796745628
Sun May 25 2025 22:57:00 GMT+0300 (GMT+03:00),307707.9834019916
Sun May 25 2025 23:02:00 GMT+0300 (GMT+03:00),21508.202253147534
Sun May 25 2025 23:03:00 GMT+0300 (GMT+03:00),62826.49238510631
Sun May 25 2025 23:04:00 GMT+0300 (GMT+03:00),120532.90407420401
Sun May 25 2025 23:05:00 GMT+0300 (GMT+03:00),176935.40654757505
Sun May 25 2025 23:06:00 GMT+0300 (GMT+03:00),240432.984776913
Sun May 25 2025 23:07:00 GMT+0300 (GMT+03:00),309974.62108254427
Sun May 25 2025 23:08:00 GMT+0300 (GMT+03:00),309440.26538262505
Sun May 25 2025 23:09:00 GMT+0300 (GMT+03:00),297615.1615464062
Sun May 25 2025 23:10:00 GMT+0300 (GMT+03:00),286711.4386522086
Sun May 25 2025 23:11:00 GMT+0300 (GMT+03:00),287136.73639973253
Sun May 25 2025 23:12:00 GMT+0300 (GMT+03:00),309968.58990623074
Sun May 25 2025 23:13:00 GMT+0300 (GMT+03:00),309959.6475080232
Sun May 25 2025 23:14:00 GMT+0300 (GMT+03:00),293907.74657062953
Sun May 25 2025 23:15:00 GMT+0300 (GMT+03:00),284657.85809987877
Sun May 25 2025 23:16:00 GMT+0300 (GMT+03:00),284210.28285129403
Sun May 25 2025 23:17:00 GMT+0300 (GMT+03:00),309868.21904056886
Sun May 25 2025 23:18:00 GMT+0300 (GMT+03:00),310093.77406782075
Sun May 25 2025 23:19:00 GMT+0300 (GMT+03:00),304169.3415928687
Sun May 25 2025 23:20:00 GMT+0300 (GMT+03:00),295399.6640659119
Sun May 25 2025 23:21:00 GMT+0300 (GMT+03:00),287007.62815494847
Sun May 25 2025 23:22:00 GMT+0300 (GMT+03:00),309363.240140292
Sun May 25 2025 23:23:00 GMT+0300 (GMT+03:00),310140.1368132569
Sun May 25 2025 23:24:00 GMT+0300 (GMT+03:00),306846.401048466
Sun May 25 2025 23:25:00 GMT+0300 (GMT+03:00),305881.58762954106
Sun May 25 2025 23:26:00 GMT+0300 (GMT+03:00),299427.8413031743
Sun May 25 2025 23:27:00 GMT+0300 (GMT+03:00),303685.26439946797
Sun May 25 2025 23:28:00 GMT+0300 (GMT+03:00),310123.7421155065
Sun May 25 2025 23:29:00 GMT+0300 (GMT+03:00),309216.7451270594
Sun May 25 2025 23:30:00 GMT+0300 (GMT+03:00),304630.90356797166
Sun May 25 2025 23:31:00 GMT+0300 (GMT+03:00),303839.6544677951
Sun May 25 2025 23:32:00 GMT+0300 (GMT+03:00),300322.9918003438
Sun May 25 2025 23:33:00 GMT+0300 (GMT+03:00),310134.480642533
Sun May 25 2025 23:34:00 GMT+0300 (GMT+03:00),310030.3078050255
Sun May 25 2025 23:35:00 GMT+0300 (GMT+03:00),306976.1373874139
Sun May 25 2025 23:36:00 GMT+0300 (GMT+03:00),304928.68548739294
Sun May 25 2025 23:37:00 GMT+0300 (GMT+03:00),308059.64966873673
Sun May 25 2025 23:42:00 GMT+0300 (GMT+03:00),18932.18380147185
Sun May 25 2025 23:43:00 GMT+0300 (GMT+03:00),56925.24226980335
Sun May 25 2025 23:44:00 GMT+0300 (GMT+03:00),117685.67011969525
Sun May 25 2025 23:45:00 GMT+0300 (GMT+03:00),167787.56812004992
Sun May 25 2025 23:46:00 GMT+0300 (GMT+03:00),228596.28398789573
Sun May 25 2025 23:47:00 GMT+0300 (GMT+03:00),307949.32299681666
Sun May 25 2025 23:48:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 23:49:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 23:50:00 GMT+0300 (GMT+03:00),310141.07863631914
Sun May 25 2025 23:51:00 GMT+0300 (GMT+03:00),306193.1133298587
Sun May 25 2025 23:52:00 GMT+0300 (GMT+03:00),307421.7434174316
Sun May 25 2025 23:53:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 23:54:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 23:55:00 GMT+0300 (GMT+03:00),310169.6472692075
Sun May 25 2025 23:56:00 GMT+0300 (GMT+03:00),308856.759873359
Sun May 25 2025 23:57:00 GMT+0300 (GMT+03:00),304452.2344163189
Sun May 25 2025 23:58:00 GMT+0300 (GMT+03:00),310141.9362313026
Sun May 25 2025 23:59:00 GMT+0300 (GMT+03:00),310169.6472692075
Mon May 26 2025 00:00:00 GMT+0300 (GMT+03:00),310169.6472692075
Mon May 26 2025 00:01:00 GMT+0300 (GMT+03:00),309699.2656385293
Mon May 26 2025 00:02:00 GMT+0300 (GMT+03:00),295399.6640659119
Mon May 26 2025 00:03:00 GMT+0300 (GMT+03:00),310034.4529149439
Mon May 26 2025 00:04:00 GMT+0300 (GMT+03:00),310169.6472692075
Mon May 26 2025 00:05:00 GMT+0300 (GMT+03:00),310169.6472692075
Mon May 26 2025 00:06:00 GMT+0300 (GMT+03:00),309997.9032784715
Mon May 26 2025 00:07:00 GMT+0300 (GMT+03:00),303246.2176426627
Mon May 26 2025 00:08:00 GMT+0300 (GMT+03:00),309736.65101894806
Mon May 26 2025 00:09:00 GMT+0300 (GMT+03:00),310169.6472692075
Mon May 26 2025 00:10:00 GMT+0300 (GMT+03:00),310169.6472692075
Mon May 26 2025 00:11:00 GMT+0300 (GMT+03:00),310169.6472692075
Mon May 26 2025 00:12:00 GMT+0300 (GMT+03:00),306382.4720888753
Mon May 26 2025 00:13:00 GMT+0300 (GMT+03:00),309681.9591445704
Mon May 26 2025 00:14:00 GMT+0300 (GMT+03:00),310169.6472692075
Mon May 26 2025 00:15:00 GMT+0300 (GMT+03:00),310169.6472692075
Mon May 26 2025 00:16:00 GMT+0300 (GMT+03:00),310103.8566981461
Mon May 26 2025 00:17:00 GMT+0300 (GMT+03:00),309300.8247278372
Mon May 26 2025 00:22:00 GMT+0300 (GMT+03:00),20484.002145854793
Mon May 26 2025 00:23:00 GMT+0300 (GMT+03:00),58443.24873033144
Mon May 26 2025 00:24:00 GMT+0300 (GMT+03:00),117143.33984264596
Mon May 26 2025 00:25:00 GMT+0300 (GMT+03:00),178788.13331770673
Mon May 26 2025 00:26:00 GMT+0300 (GMT+03:00),235809.27353120313
Mon May 26 2025 00:27:00 GMT+0300 (GMT+03:00),310000.7831319747
Mon May 26 2025 00:28:00 GMT+0300 (GMT+03:00),310014.4460446545
Mon May 26 2025 00:29:00 GMT+0300 (GMT+03:00),291669.8703277059
Mon May 26 2025 00:30:00 GMT+0300 (GMT+03:00),289645.125155537
Mon May 26 2025 00:31:00 GMT+0300 (GMT+03:00),291737.6847593097
Mon May 26 2025 00:32:00 GMT+0300 (GMT+03:00),309959.24864807795
Mon May 26 2025 00:33:00 GMT+0300 (GMT+03:00),310097.4224124677
Mon May 26 2025 00:34:00 GMT+0300 (GMT+03:00),301307.6573472301
Mon May 26 2025 00:35:00 GMT+0300 (GMT+03:00),288332.68645667954
Mon May 26 2025 00:36:00 GMT+0300 (GMT+03:00),293907.74657062953
Mon May 26 2025 00:37:00 GMT+0300 (GMT+03:00),309927.91268322885
Mon May 26 2025 00:38:00 GMT+0300 (GMT+03:00),310146.12818767363
Mon May 26 2025 00:39:00 GMT+0300 (GMT+03:00),307215.6506285484
Mon May 26 2025 00:40:00 GMT+0300 (GMT+03:00),297509.6616663827
Mon May 26 2025 00:41:00 GMT+0300 (GMT+03:00),289296.3652215749
Mon May 26 2025 00:42:00 GMT+0300 (GMT+03:00),308229.0655344679
Mon May 26 2025 00:43:00 GMT+0300 (GMT+03:00),310160.8451338063
Mon May 26 2025 00:44:00 GMT+0300 (GMT+03:00),309018.7394871325
Mon May 26 2025 00:45:00 GMT+0300 (GMT+03:00),302784.6556675597
Mon May 26 2025 00:46:00 GMT+0300 (GMT+03:00),295399.6640659119
Mon May 26 2025 00:47:00 GMT+0300 (GMT+03:00),293907.74657062953
Mon May 26 2025 00:48:00 GMT+0300 (GMT+03:00),310152.6507407802
Mon May 26 2025 00:49:00 GMT+0300 (GMT+03:00),309725.43724805576
Mon May 26 2025 00:50:00 GMT+0300 (GMT+03:00),302292.3228941165
Mon May 26 2025 00:51:00 GMT+0300 (GMT+03:00),299252.7031624238
Mon May 26 2025 00:52:00 GMT+0300 (GMT+03:00),292842.0912168564
Mon May 26 2025 00:53:00 GMT+0300 (GMT+03:00),310123.02484747994
Mon May 26 2025 00:54:00 GMT+0300 (GMT+03:00),309900.1220282715
Mon May 26 2025 00:55:00 GMT+0300 (GMT+03:00),308491.24008701486
Mon May 26 2025 00:56:00 GMT+0300 (GMT+03:00),307128.7683744114
Mon May 26 2025 00:57:00 GMT+0300 (GMT+03:00),309431.1481090427