TimeSeries ID,container/billable_instance_time.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/container/billable_instance_time" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization3" AND resource.labels."service_name"="ollama-llama".+60s.project_id:llm-workload-characterization3.service_name:ollama-llama
service_name,ollama-llama
project_id,llm-workload-characterization3
Sun May 25 2025 17:55:00 GMT+0300 (GMT+03:00),5.024741994012499
Sun May 25 2025 17:56:00 GMT+0300 (GMT+03:00),4.820727141031992
Sun May 25 2025 17:57:00 GMT+0300 (GMT+03:00),5.018907468635808
Sun May 25 2025 17:58:00 GMT+0300 (GMT+03:00),5.030059209469521
Sun May 25 2025 17:59:00 GMT+0300 (GMT+03:00),5.0216014853344975
Sun May 25 2025 18:00:00 GMT+0300 (GMT+03:00),4.4317060402956905
Sun May 25 2025 18:01:00 GMT+0300 (GMT+03:00),5.01742808512181
Sun May 25 2025 18:02:00 GMT+0300 (GMT+03:00),5.028974604990154
Sun May 25 2025 18:03:00 GMT+0300 (GMT+03:00),5.018180586294168
Sun May 25 2025 18:04:00 GMT+0300 (GMT+03:00),5.035640980289264
Sun May 25 2025 18:05:00 GMT+0300 (GMT+03:00),5.019899343957658
Sun May 25 2025 18:06:00 GMT+0300 (GMT+03:00),5.032840390567762
Sun May 25 2025 18:07:00 GMT+0300 (GMT+03:00),5.041383002144966
Sun May 25 2025 18:08:00 GMT+0300 (GMT+03:00),5.020960881353509
Sun May 25 2025 18:09:00 GMT+0300 (GMT+03:00),5.015461162670058
Sun May 25 2025 18:10:00 GMT+0300 (GMT+03:00),5.040212272708698
Sun May 25 2025 18:11:00 GMT+0300 (GMT+03:00),5.016886873065755
Sun May 25 2025 18:12:00 GMT+0300 (GMT+03:00),4.455128440906848
Sun May 25 2025 18:13:00 GMT+0300 (GMT+03:00),5.018080802967859
Sun May 25 2025 18:14:00 GMT+0300 (GMT+03:00),5.031689010655809
Sun May 25 2025 18:15:00 GMT+0300 (GMT+03:00),5.025504822244644
Sun May 25 2025 18:16:00 GMT+0300 (GMT+03:00),5.017018105658356
Sun May 25 2025 18:17:00 GMT+0300 (GMT+03:00),4.218751874649399
Sun May 25 2025 18:18:00 GMT+0300 (GMT+03:00),5.046116200984981
Sun May 25 2025 18:19:00 GMT+0300 (GMT+03:00),5.029944254471305
Sun May 25 2025 18:20:00 GMT+0300 (GMT+03:00),5.014153188698162
Sun May 25 2025 18:21:00 GMT+0300 (GMT+03:00),5.020844849547859
Sun May 25 2025 18:22:00 GMT+0300 (GMT+03:00),5.024724478579958
Sun May 25 2025 18:23:00 GMT+0300 (GMT+03:00),5.027029390262718
Sun May 25 2025 18:24:00 GMT+0300 (GMT+03:00),5.018356458740141
Sun May 25 2025 18:25:00 GMT+0300 (GMT+03:00),5.030017268792994
Sun May 25 2025 18:26:00 GMT+0300 (GMT+03:00),5.030889085389004
Sun May 25 2025 18:27:00 GMT+0300 (GMT+03:00),5.044900834136334
Sun May 25 2025 18:28:00 GMT+0300 (GMT+03:00),5.02351921751598
Sun May 25 2025 18:29:00 GMT+0300 (GMT+03:00),5.02262327024611
Sun May 25 2025 18:30:00 GMT+0300 (GMT+03:00),5.031748296897687
Sun May 25 2025 18:31:00 GMT+0300 (GMT+03:00),5.025591477960347
Sun May 25 2025 18:32:00 GMT+0300 (GMT+03:00),5.02442685915302
Sun May 25 2025 18:33:00 GMT+0300 (GMT+03:00),5.0253602744081265
Sun May 25 2025 18:34:00 GMT+0300 (GMT+03:00),5.020814878603975
Sun May 25 2025 18:35:00 GMT+0300 (GMT+03:00),5.025780170535806
Sun May 25 2025 18:36:00 GMT+0300 (GMT+03:00),5.021548546732394
Sun May 25 2025 18:37:00 GMT+0300 (GMT+03:00),5.030774396070402
Sun May 25 2025 18:38:00 GMT+0300 (GMT+03:00),5.011117717608802
Sun May 25 2025 18:39:00 GMT+0300 (GMT+03:00),5.0295007643612815
Sun May 25 2025 18:40:00 GMT+0300 (GMT+03:00),5.0139317318149095
Sun May 25 2025 18:41:00 GMT+0300 (GMT+03:00),4.807199179999672
Sun May 25 2025 18:42:00 GMT+0300 (GMT+03:00),5.04120797319418
Sun May 25 2025 18:43:00 GMT+0300 (GMT+03:00),5.017015242468612
Sun May 25 2025 18:44:00 GMT+0300 (GMT+03:00),5.021979750490337
Sun May 25 2025 18:45:00 GMT+0300 (GMT+03:00),5.030406909387026
Sun May 25 2025 18:46:00 GMT+0300 (GMT+03:00),5.0262662173287405
Sun May 25 2025 18:47:00 GMT+0300 (GMT+03:00),5.023260282311018
Sun May 25 2025 18:48:00 GMT+0300 (GMT+03:00),5.034647449909941
Sun May 25 2025 18:49:00 GMT+0300 (GMT+03:00),5.021639607661177
Sun May 25 2025 18:50:00 GMT+0300 (GMT+03:00),5.023428304376269
Sun May 25 2025 18:51:00 GMT+0300 (GMT+03:00),5.024084688081363
Sun May 25 2025 18:52:00 GMT+0300 (GMT+03:00),5.026753338972738
Sun May 25 2025 18:53:00 GMT+0300 (GMT+03:00),5.024461856344631
Sun May 25 2025 18:54:00 GMT+0300 (GMT+03:00),5.022373612500564
Sun May 25 2025 18:55:00 GMT+0300 (GMT+03:00),5.020474814129549
Sun May 25 2025 18:56:00 GMT+0300 (GMT+03:00),5.024183018371915
Sun May 25 2025 18:57:00 GMT+0300 (GMT+03:00),5.030393698268828
Sun May 25 2025 18:58:00 GMT+0300 (GMT+03:00),5.036913505549296
Sun May 25 2025 18:59:00 GMT+0300 (GMT+03:00),5.020131751813922
Sun May 25 2025 19:00:00 GMT+0300 (GMT+03:00),5.025029270557403
Sun May 25 2025 19:01:00 GMT+0300 (GMT+03:00),5.024341732937265
Sun May 25 2025 19:02:00 GMT+0300 (GMT+03:00),5.027798820177925
Sun May 25 2025 19:03:00 GMT+0300 (GMT+03:00),4.22014170512122
Sun May 25 2025 19:04:00 GMT+0300 (GMT+03:00),5.0297198783382555
Sun May 25 2025 19:05:00 GMT+0300 (GMT+03:00),5.031953064973807
Sun May 25 2025 19:06:00 GMT+0300 (GMT+03:00),5.024472660658163
Sun May 25 2025 19:07:00 GMT+0300 (GMT+03:00),5.028270861540432
Sun May 25 2025 19:08:00 GMT+0300 (GMT+03:00),5.024761938295827
Sun May 25 2025 19:09:00 GMT+0300 (GMT+03:00),5.02364484639138
Sun May 25 2025 19:10:00 GMT+0300 (GMT+03:00),5.027486474384068
Sun May 25 2025 19:11:00 GMT+0300 (GMT+03:00),5.014016663239924
Sun May 25 2025 19:12:00 GMT+0300 (GMT+03:00),5.0389326556656515
Sun May 25 2025 19:13:00 GMT+0300 (GMT+03:00),5.024069943566868
Sun May 25 2025 19:14:00 GMT+0300 (GMT+03:00),5.03882756365042
Sun May 25 2025 19:15:00 GMT+0300 (GMT+03:00),5.000491253907375
Sun May 25 2025 19:16:00 GMT+0300 (GMT+03:00),5.0262673020796536
Sun May 25 2025 19:17:00 GMT+0300 (GMT+03:00),5.026322781403269
Sun May 25 2025 19:18:00 GMT+0300 (GMT+03:00),5.028002606418355
Sun May 25 2025 19:19:00 GMT+0300 (GMT+03:00),5.0257092801826575
Sun May 25 2025 19:20:00 GMT+0300 (GMT+03:00),5.025231766377283
Sun May 25 2025 19:21:00 GMT+0300 (GMT+03:00),5.0552463897565305
Sun May 25 2025 19:22:00 GMT+0300 (GMT+03:00),5.0059257519321365
Sun May 25 2025 19:23:00 GMT+0300 (GMT+03:00),5.026140562166969
Sun May 25 2025 19:24:00 GMT+0300 (GMT+03:00),5.029601445278164
Sun May 25 2025 19:25:00 GMT+0300 (GMT+03:00),5.0175140716303455
Sun May 25 2025 19:26:00 GMT+0300 (GMT+03:00),4.808222748317166
Sun May 25 2025 19:27:00 GMT+0300 (GMT+03:00),5.031888541396438
Sun May 25 2025 19:28:00 GMT+0300 (GMT+03:00),5.041368210834707
Sun May 25 2025 19:29:00 GMT+0300 (GMT+03:00),5.038390808527856
Sun May 25 2025 19:30:00 GMT+0300 (GMT+03:00),5.026598012650205
Sun May 25 2025 19:31:00 GMT+0300 (GMT+03:00),5.024162952716294
Sun May 25 2025 19:32:00 GMT+0300 (GMT+03:00),5.020214689919658
Sun May 25 2025 19:33:00 GMT+0300 (GMT+03:00),5.0174355399692105
Sun May 25 2025 19:34:00 GMT+0300 (GMT+03:00),5.040240474921665
Sun May 25 2025 19:35:00 GMT+0300 (GMT+03:00),5.023377119157536
Sun May 25 2025 19:36:00 GMT+0300 (GMT+03:00),5.03638348325394
Sun May 25 2025 19:37:00 GMT+0300 (GMT+03:00),5.012857811410125
Sun May 25 2025 19:38:00 GMT+0300 (GMT+03:00),5.034118676778235
Sun May 25 2025 19:39:00 GMT+0300 (GMT+03:00),5.028585115050116
Sun May 25 2025 19:40:00 GMT+0300 (GMT+03:00),5.021629601806883
Sun May 25 2025 19:41:00 GMT+0300 (GMT+03:00),5.019944985559687
Sun May 25 2025 19:42:00 GMT+0300 (GMT+03:00),5.025078993087648
Sun May 25 2025 19:43:00 GMT+0300 (GMT+03:00),5.03159839989274
Sun May 25 2025 19:44:00 GMT+0300 (GMT+03:00),5.014718380179465
Sun May 25 2025 19:45:00 GMT+0300 (GMT+03:00),5.025352704877954
Sun May 25 2025 19:46:00 GMT+0300 (GMT+03:00),5.031869696172317
Sun May 25 2025 19:47:00 GMT+0300 (GMT+03:00),5.018407209200132
Sun May 25 2025 19:48:00 GMT+0300 (GMT+03:00),4.2201441027342605
Sun May 25 2025 19:49:00 GMT+0300 (GMT+03:00),5.0500060512305485
Sun May 25 2025 19:50:00 GMT+0300 (GMT+03:00),5.014298046342431
Sun May 25 2025 19:51:00 GMT+0300 (GMT+03:00),5.010898603621642
Sun May 25 2025 19:52:00 GMT+0300 (GMT+03:00),5.048642311139792
Sun May 25 2025 19:53:00 GMT+0300 (GMT+03:00),5.01066567601841
Sun May 25 2025 19:54:00 GMT+0300 (GMT+03:00),5.043254187725719
Sun May 25 2025 19:55:00 GMT+0300 (GMT+03:00),5.0140738779657115
Sun May 25 2025 19:56:00 GMT+0300 (GMT+03:00),5.037954254192163
Sun May 25 2025 19:57:00 GMT+0300 (GMT+03:00),5.015591160944238
Sun May 25 2025 19:58:00 GMT+0300 (GMT+03:00),5.020860923451559
Sun May 25 2025 19:59:00 GMT+0300 (GMT+03:00),5.044681405681043
Sun May 25 2025 20:00:00 GMT+0300 (GMT+03:00),5.009369514170506
Sun May 25 2025 20:01:00 GMT+0300 (GMT+03:00),5.0258431564866894
Sun May 25 2025 20:02:00 GMT+0300 (GMT+03:00),5.022791155897206
Sun May 25 2025 20:03:00 GMT+0300 (GMT+03:00),5.050116969137419
Sun May 25 2025 20:04:00 GMT+0300 (GMT+03:00),5.006082219344732
Sun May 25 2025 20:05:00 GMT+0300 (GMT+03:00),5.049978765104425
Sun May 25 2025 20:06:00 GMT+0300 (GMT+03:00),5.014885226647963
Sun May 25 2025 20:07:00 GMT+0300 (GMT+03:00),5.040572925459098
Sun May 25 2025 20:08:00 GMT+0300 (GMT+03:00),5.0142527911389605
Sun May 25 2025 20:09:00 GMT+0300 (GMT+03:00),5.020556922608451
Sun May 25 2025 20:10:00 GMT+0300 (GMT+03:00),4.8041513278370225
Sun May 25 2025 20:11:00 GMT+0300 (GMT+03:00),5.027589341649885
Sun May 25 2025 20:12:00 GMT+0300 (GMT+03:00),5.027451741114449
Sun May 25 2025 20:13:00 GMT+0300 (GMT+03:00),5.033820440518988
Sun May 25 2025 20:14:00 GMT+0300 (GMT+03:00),5.025051344595765
Sun May 25 2025 20:15:00 GMT+0300 (GMT+03:00),5.025257773241507
Sun May 25 2025 20:16:00 GMT+0300 (GMT+03:00),5.024796414447337
Sun May 25 2025 20:17:00 GMT+0300 (GMT+03:00),5.032875614580765
Sun May 25 2025 20:18:00 GMT+0300 (GMT+03:00),5.013457006931306
Sun May 25 2025 20:19:00 GMT+0300 (GMT+03:00),5.029134810904058
Sun May 25 2025 20:20:00 GMT+0300 (GMT+03:00),5.0287481263893214
Sun May 25 2025 20:21:00 GMT+0300 (GMT+03:00),5.013821311956205
Sun May 25 2025 20:22:00 GMT+0300 (GMT+03:00),5.033703745931841
Sun May 25 2025 20:23:00 GMT+0300 (GMT+03:00),5.036242602666244
Sun May 25 2025 20:24:00 GMT+0300 (GMT+03:00),5.0188740939730145
Sun May 25 2025 20:25:00 GMT+0300 (GMT+03:00),5.032063995056069
Sun May 25 2025 20:26:00 GMT+0300 (GMT+03:00),5.020016454131959
Sun May 25 2025 20:27:00 GMT+0300 (GMT+03:00),5.042009862619974
Sun May 25 2025 20:28:00 GMT+0300 (GMT+03:00),5.017084259284275
Sun May 25 2025 20:29:00 GMT+0300 (GMT+03:00),5.021902364842572
Sun May 25 2025 20:30:00 GMT+0300 (GMT+03:00),5.018482101353311
Sun May 25 2025 20:31:00 GMT+0300 (GMT+03:00),4.2211413214134454
Sun May 25 2025 20:32:00 GMT+0300 (GMT+03:00),5.056440670167224
Sun May 25 2025 20:33:00 GMT+0300 (GMT+03:00),5.019559265722152
Sun May 25 2025 20:34:00 GMT+0300 (GMT+03:00),5.006316173714549
Sun May 25 2025 20:35:00 GMT+0300 (GMT+03:00),5.035431158028951
Sun May 25 2025 20:36:00 GMT+0300 (GMT+03:00),5.026168246355458
Sun May 25 2025 20:37:00 GMT+0300 (GMT+03:00),5.048471480187557
Sun May 25 2025 20:38:00 GMT+0300 (GMT+03:00),5.004856680750193
Sun May 25 2025 20:39:00 GMT+0300 (GMT+03:00),5.052275097699991
Sun May 25 2025 20:40:00 GMT+0300 (GMT+03:00),5.021633494332764
Sun May 25 2025 20:41:00 GMT+0300 (GMT+03:00),5.013653056234428
Sun May 25 2025 20:42:00 GMT+0300 (GMT+03:00),5.0251741829555
Sun May 25 2025 20:43:00 GMT+0300 (GMT+03:00),5.024502162474558
Sun May 25 2025 20:44:00 GMT+0300 (GMT+03:00),5.0313031103091514
Sun May 25 2025 20:45:00 GMT+0300 (GMT+03:00),5.017914494559894
Sun May 25 2025 20:46:00 GMT+0300 (GMT+03:00),5.018079732975639
Sun May 25 2025 20:47:00 GMT+0300 (GMT+03:00),5.04602056525085
Sun May 25 2025 20:48:00 GMT+0300 (GMT+03:00),5.02790034633593
Sun May 25 2025 20:49:00 GMT+0300 (GMT+03:00),5.029295252887338
Sun May 25 2025 20:50:00 GMT+0300 (GMT+03:00),5.0281912941005125
Sun May 25 2025 20:51:00 GMT+0300 (GMT+03:00),5.008978229005546
Sun May 25 2025 20:52:00 GMT+0300 (GMT+03:00),5.031329948214686
Sun May 25 2025 20:53:00 GMT+0300 (GMT+03:00),5.037965177690179
Sun May 25 2025 20:54:00 GMT+0300 (GMT+03:00),4.812728645187993
Sun May 25 2025 20:55:00 GMT+0300 (GMT+03:00),5.0245715285769315
Sun May 25 2025 20:56:00 GMT+0300 (GMT+03:00),5.008502390518151
Sun May 25 2025 20:57:00 GMT+0300 (GMT+03:00),5.036414998141724
Sun May 25 2025 20:58:00 GMT+0300 (GMT+03:00),5.031630251284151
Sun May 25 2025 20:59:00 GMT+0300 (GMT+03:00),5.034647617966251
Sun May 25 2025 21:00:00 GMT+0300 (GMT+03:00),5.010044278981058
Sun May 25 2025 21:01:00 GMT+0300 (GMT+03:00),5.026073657299124
Sun May 25 2025 21:02:00 GMT+0300 (GMT+03:00),5.040917959142674
Sun May 25 2025 21:03:00 GMT+0300 (GMT+03:00),5.027229254655534
Sun May 25 2025 21:04:00 GMT+0300 (GMT+03:00),4.623187914309195
Sun May 25 2025 21:05:00 GMT+0300 (GMT+03:00),5.021547700007704
Sun May 25 2025 21:06:00 GMT+0300 (GMT+03:00),5.028162859235818
Sun May 25 2025 21:07:00 GMT+0300 (GMT+03:00),5.038728842414427
Sun May 25 2025 21:08:00 GMT+0300 (GMT+03:00),5.017568224701608
Sun May 25 2025 21:09:00 GMT+0300 (GMT+03:00),5.026802335658249
